"additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/1/Restroom","additionalInfo/Atmosphere/0/Casual","additionalInfo/Atmosphere/1/Cozy","additionalInfo/Atmosphere/2/Quiet","additionalInfo/Atmosphere/2/Trendy","additionalInfo/Children/0/Good for kids","additionalInfo/Children/1/Kids' menu","additionalInfo/Crowd/0/College students","additionalInfo/Crowd/0/Groups","additionalInfo/Crowd/1/Family-friendly","additionalInfo/Crowd/2/Groups","additionalInfo/Crowd/3/Tourists","additionalInfo/Dining options/0/Breakfast","additionalInfo/Dining options/1/Brunch","additionalInfo/Dining options/2/Lunch","additionalInfo/Dining options/3/Dinner","additionalInfo/Dining options/4/Dessert","additionalInfo/Dining options/5/Seating","additionalInfo/Highlights/0/Great coffee","additionalInfo/Highlights/0/Great produce","additionalInfo/Highlights/1/Great dessert","additionalInfo/Highlights/1/Great tea selection","additionalInfo/Highlights/2/Great tea selection","additionalInfo/Offerings/0/Bakery","additionalInfo/Offerings/0/Coffee","additionalInfo/Offerings/0/Food","additionalInfo/Offerings/0/LPG","additionalInfo/Offerings/0/Organic products","additionalInfo/Offerings/1/Food","additionalInfo/Offerings/1/Happy hour drinks","additionalInfo/Offerings/1/Pharmacy","additionalInfo/Offerings/1/Prepared foods","additionalInfo/Offerings/1/Quick bite","additionalInfo/Offerings/2/Happy hour food","additionalInfo/Offerings/3/Prepared foods","additionalInfo/Offerings/4/Quick bite","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/1","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Planning/0/Quick visit","additionalInfo/Popular for/0/Good for working on laptop","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/In-store pick-up","additionalInfo/Service options/0/In-store pickup","additionalInfo/Service options/0/In-store shopping","additionalInfo/Service options/0/No-contact delivery","additionalInfo/Service options/0/Outdoor seating","additionalInfo/Service options/0/Takeout","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/Dine-in","additionalInfo/Service options/1/In-store pick-up","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/1/Takeout","additionalInfo/Service options/2/In-store pick-up","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/2/Takeout","additionalInfo/Service options/3/Dine-in","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/3/Same-day delivery","additionalInfo/Service options/4/Same-day delivery","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,"2QCP+4V8, Jl. Mangkubumi, 3 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30116, Indonesia","Convenience store",,,"Convenience store","18198560262462835250","Palembang City","true","ID","0x2e3b778d310e3a3b:0xfc8e46237ba30a32",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C-DVvRoKY-j3S5EK53SmaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.38686&pitch=0&thumbfov=100","1","false","/g/11sy3xjtgd","en","-2.9797008","104.7872048","3 Ilir, Ilir Timur II",,,,,,,,,,,,,,,"false",,,"ChIJOzoOMY13Oy4RMgqjeyNGjvw","30116",,"11","6",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","2QCP+4V8, Jl. Mangkubumi",,"false","Indomaret Mangkubumi 007","1.7","https://www.google.com/maps/search/?api=1&query=Indomaret%20Mangkubumi%20007&query_place_id=ChIJOzoOMY13Oy4RMgqjeyNGjvw",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,"2RQ4+QX7, Jl. Pasundan, Kalidoni, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30161, Indonesia","Convenience store",,,"Convenience store","10009420093540253253","Palembang City","true","ID","0x2e3b77cf0409a283:0x8ae89a8afb1fbe45",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1-4QdU5Hu7CyTxsLVws_RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.24896&pitch=0&thumbfov=100","1","false","/g/11ty02djpj","en","-2.9605871","104.8074101","Kalidoni",,,,,,,,,,,,,,,"false",,,"ChIJg6IJBM93Oy4RRb4f-4qa6Io","30161",,"12","4",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","2RQ4+QX7, Jl. Pasundan",,"false","Indomaret","2.5","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJg6IJBM93Oy4RRb4f-4qa6Io","https://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"Jl. Urip Sumoharjo No.30, 2 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30118, Indonesia","Grocery store",,,"Grocery store","3633164387959198156","Palembang City","false","ID","0x2e3b763d40000023:0x326b97c2f2e851cc",,"https://lh3.googleusercontent.com/p/AF1QipN9kTPPhPIklvE7IFXTnscEkx7MV3kA99fF6-sT=w426-h240-k-no","25","false","/g/11bbrffj_9","en","-2.9634887","104.7851273","2 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 816-500-580","+62816500580","ChIJIwAAQD12Oy4RzFHo8sKXazI","30118",,"13","235",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. Urip Sumoharjo No.30",,"false","Indomaret Urip Sumoharjo","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Urip%20Sumoharjo&query_place_id=ChIJIwAAQD12Oy4RzFHo8sKXazI",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"2QMR+Q5M, Jl. R. E. Martadinata, Sei Buah, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30118, Indonesia","Convenience store","Supermarket",,"Convenience store","9891713956407630049","Palembang City","true","ID","0x2e3b765276ea65d5:0x89466d6f4f7358e1",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEtn8UFRAnb-lKv16Mc53emVrPz-mpxXXE_jPkWxbqLAOm-knFf984iErRqxsl6iwouS7j-NZFHcRYq5xeeMlZ3uq7E4aM9l7UreYIrw0L57ECiRIqCQCUOkkFf6d0U1BOGrxqpQBffEVvcykmWvlspXbHA7FmVvYYyPqJwEuBG_VHfxdEII5khA4Bsl5jFM259Tw=w408-h306-k-no","20","false","/g/11b76d0mjt","en","-2.9655458","104.7904173","Sei Buah, Ilir Timur II","Monday","8 AM to 10 PM","Tuesday","8 AM to 10 PM","Wednesday","8 AM to 10 PM","Thursday","8 AM to 10 PM","Friday","8 AM to 10 PM","Saturday","8 AM to 10 PM","Sunday","8 AM to 10 PM","false","+62 821-8388-2988","+6282183882988","ChIJ1WXqdlJ2Oy4R4VhzT29tRok","30118",,"14","65",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","2QMR+Q5M, Jl. R. E. Martadinata",,"false","Indomaret RE Martadinata 2112","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret%20RE%20Martadinata%202112&query_place_id=ChIJ1WXqdlJ2Oy4R4VhzT29tRok","http://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"2QWV+RGR, Kalidoni, Palembang City, South Sumatra 30163, Indonesia","Convenience store","Supermarket",,"Convenience store","4410507728851616081","Palembang City","true","ID","0x2e3b76fec77a8d47:0x3d3545695950c151",,"https://lh3.googleusercontent.com/p/AF1QipMFMywluE_VbxrNJoBASaDcD3_2-oiqlPGQiY20=w408-h306-k-no","33","false","/g/11cjh_vbn3","en","-2.952887","104.7937746","Kalidoni","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 896-2724-6667","+6289627246667","ChIJR416x_52Oy4RUcFQWWlFNT0","30163",,"15","443",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","2QWV+RGR","INDOMARET SEKOJO","false","Indomaret Sekojo","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sekojo&query_place_id=ChIJR416x_52Oy4RUcFQWWlFNT0","http://www.indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. H. Abdul Rozak No.2626 A, 2 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30163, Indonesia","Convenience store","Store",,"Convenience store","9838515436144094285","Palembang City","true","ID","0x2e3b76f809fb58d9:0x88896da99890ec4d",,"https://lh3.googleusercontent.com/p/AF1QipMvxIv7FVW0wF3USjZmcOqjmmgz-W0ttKuk9r9U=w408-h306-k-no","7","false","/g/11c5_3m5rg","en","-2.9563034","104.7880198","2 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJ2Vj7Cfh2Oy4RTeyQmKltiYg","30163",,"16","18",,,,,,"2025-04-16T16:44:53.008Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. H. Abdul Rozak No.2626 A",,"false","INDOMARET BUKIT SANGKAL","4.5","https://www.google.com/maps/search/?api=1&query=INDOMARET%20BUKIT%20SANGKAL&query_place_id=ChIJ2Vj7Cfh2Oy4RTeyQmKltiYg",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. Perintis Kemerdekaan, Lawang Kidul, Palembang, Kota Palembang, Sumatera Selatan 30111, Indonesia","Convenience store",,,"Convenience store","6035145704017953444","Palembang City","false","ID","0x2e3b766a943023a7:0x53c1250acfb702a4",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEO5ixDepnZ-AMR316Y_jGcWaLsD5eKMvnLf8fzxo7YaPmV7dl8t4ZEaTBiRpflLhfye8bOgJhohvGVHRryHwxiEfi-abP7N4DiXPx-_e41M2pLmni6ELECU9I1J6e0Ad24Cqa7sYzOhkAUeoBiAHqCubUbUB3XQnOuIN8ih0oKtKz0UOpk1wRzeKwCaAhuS0ka5Gs=w408-h306-k-no","18","false","/g/11bbt69h4w","en","-2.9760852","104.7785603","Lawang Kidul, Palembang","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 816-500-580","+62816500580","ChIJpyMwlGp2Oy4RpAK3zwolwVM","30111",,"17","11",,,,,,"2025-04-16T16:44:53.009Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. Perintis Kemerdekaan",,"false","Indomaret Perintis Kemerdekaan","3.7","https://www.google.com/maps/search/?api=1&query=Indomaret%20Perintis%20Kemerdekaan&query_place_id=ChIJpyMwlGp2Oy4RpAK3zwolwVM",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. Bambang Utoyo No.001, 5 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30111, Indonesia","Convenience store",,,"Convenience store","12694157063531715728","Palembang City","true","ID","0x2e3b7643c577ad6b:0xb02ab497bed2dc90",,"https://lh3.googleusercontent.com/p/AF1QipOKNfooKIy7b-jcgCnOoBH8GUF0bLlfnTPXUd8m=w426-h240-k-no","44","false","/g/11b76lwdf9","en","-2.970395","104.7790408","5 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 711 5327412","+627115327412","ChIJa613xUN2Oy4RkNzSvpe0KrA","30111",,"18","51",,,,,,"2025-04-16T16:44:53.009Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. Bambang Utoyo No.001",,"false","Indomaret Bambang Utoyo","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Bambang%20Utoyo&query_place_id=ChIJa613xUN2Oy4RkNzSvpe0KrA","http://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"false",,"Jl. H. Abdul Rozak No.11, Kalidoni, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30163, Indonesia","Supermarket","ATM",,"Supermarket","9081293504768034170","Palembang City","true","ID","0x2e3b76541ab3da67:0x7e073c53ecc2c57a",,"https://lh3.googleusercontent.com/p/AF1QipNshxRoDyxsk0C0LFk2CzpVqBSHz-RtVPhbNg_N=w408-h544-k-no","28","false","/g/11ddxnxnrh","en","-2.9608333","104.7936111","Kalidoni","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 11 PM","Saturday","7 AM to 11 PM","Sunday","7 AM to 11 PM","false",,,"ChIJZ9qzGlR2Oy4ResXC7FM8B34","30163",,"19","255",,,,,,"2025-04-16T16:44:53.009Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. H. Abdul Rozak No.11",,"false","Indomaret Kalidoni","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Kalidoni&query_place_id=ChIJZ9qzGlR2Oy4ResXC7FM8B34",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. Ratu Sianum, 3 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30116, Indonesia","Convenience store",,,"Convenience store","7257759992516819692","Palembang City","false","ID","0x2e3b7647ebba6811:0x64b8be428b01baec",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGBu3mA6RqmNVBkdlPYeiGD6Pgwj6FeUxO-rRJtLIxFEeye6XX2hmS44ko8pvO_GkFrAJE2NJNpJ2t0MZUK4vls_XyrespFqnO7TyHSFyiEwSkkq3YdDfffBHvrCzezqfTsi15Lize55n6XwLH8iSe2xrUgy07g_IZvLSV6D60M2V3PAXaZ_g2L8bolSC4xhIaqlPI=w408-h306-k-no","11","false","/g/1q62dz91r","en","-2.9731206","104.7847623","3 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 816-500-580","+62816500580","ChIJEWi660d2Oy4R7LoBi0K-uGQ","30116",,"20","22",,,,,,"2025-04-16T16:44:53.009Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. Ratu Sianum",,"false","Indomaret Ratu Sianum","3.6","https://www.google.com/maps/search/?api=1&query=Indomaret%20Ratu%20Sianum&query_place_id=ChIJEWi660d2Oy4R7LoBi0K-uGQ","http://indomaret.co.id/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"2QF6+Q5R, Jl. Veteran, Kepandean Baru, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30113, Indonesia","Convenience store",,,"Convenience store","2794229682738582752","Palembang City","true","ID","0x2e3b767325b54f39:0x26c719178c7c54e0",,"https://lh3.googleusercontent.com/p/AF1QipN4nCUG-CrYWnUbhmc2vIWBcTnojYOdPM_TPZ1I=w424-h240-k-no","18","false","/g/11b76tsxq5","en","-2.9755157","104.7603854","Kepandean Baru, Ilir Timur I","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+62 896-2351-1503","+6289623511503","ChIJOU-1JXN2Oy4R4FR8jBcZxyY","30113",,"25","6","4","0","0","2","0","2025-04-16T16:44:53.985Z","https://www.google.com/maps/search/toko%20indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko indomaret","South Sumatra","2QF6+Q5R, Jl. Veteran",,"false","Indomaret | 9 Ilir","4.3","https://www.google.com/maps/search/?api=1&query=Indomaret%20%7C%209%20Ilir&query_place_id=ChIJOU-1JXN2Oy4R4FR8jBcZxyY","http://indomaret.com/"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"2QCC+WC5, Lrg. Fajar, Kuto Batu, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30118, Indonesia","Grocery store",,,"Grocery store","17503451036304817469","Palembang City","true","ID","0x2e3b773cafa7451f:0xf2e8bffaf2643d3d",,"https://lh3.googleusercontent.com/p/AF1QipNvoNVn_WIh7qFu0VxRS21JIKsxRd6jxTAq4EDl=w426-h240-k-no","5","false","/g/11fmvjssjk","en","-2.9777425","104.7711242","Kuto Batu, Ilir Timur II",,,,,,,,,,,,,,,"false",,,"ChIJH0Wnrzx3Oy4RPT1k8vq_6PI","30118",,"33","18","8","1","6","2","1","2025-04-16T16:44:53.985Z","https://www.google.com/maps/search/toko%20indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko indomaret","South Sumatra","2QCC+WC5, Lrg. Fajar",,"false","indomaret m isa 753","3.2","https://www.google.com/maps/search/?api=1&query=indomaret%20m%20isa%20753&query_place_id=ChIJH0Wnrzx3Oy4RPT1k8vq_6PI",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"2Q96+J9Q, Jl. Dempo Luar, 15 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30111, Indonesia","Convenience store",,,"Convenience store","6345248444854728741","Palembang City","true","ID","0x2e3b7734da0f04b7:0x580ed9d78f2a7825",,"https://lh3.googleusercontent.com/p/AF1QipPA0qmiCtoI5DkQ1sro-WF-_l3KRfoJtBV9BvFd=w408-h725-k-no","11","false","/g/11j7vtpr78","en","-2.9809191","104.7609824","15 Ilir, Ilir Timur I","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 887-7314-876","+628877314876","ChIJtwQP2jR3Oy4RJXgqj9fZDlg","30111",,"34","68","57","8","2","1","0","2025-04-16T16:44:53.985Z","https://www.google.com/maps/search/toko%20indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko indomaret","South Sumatra","2Q96+J9Q, Jl. Dempo Luar",,"false","Indomaret | 15 Ilir","4.7","https://www.google.com/maps/search/?api=1&query=Indomaret%20%7C%2015%20Ilir&query_place_id=ChIJtwQP2jR3Oy4RJXgqj9fZDlg",
"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"Jl. Pangeran Antasari, 15 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30111, Indonesia","Convenience store",,,"Convenience store","17057269729669337288","Palembang City","false","ID","0x2e3b761037969e71:0xecb7987222f6d0c8",,"https://lh3.googleusercontent.com/p/AF1QipPhB7Moe8HJ5JGzSkAjkeG1-qAryLChLyPcHKd4=w408-h544-k-no","13","false","/g/11b76n1rdb","en","-2.9824273","104.7638225","15 Ilir, Ilir Timur I","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 816-500-580","+62816500580","ChIJcZ6WNxB2Oy4RyND2InKYt-w","30111",,"36","18","11","3","3","1","0","2025-04-16T16:44:53.985Z","https://www.google.com/maps/search/toko%20indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko indomaret","South Sumatra","Jl. Pangeran Antasari",,"false","Indomaret Pangeran Antasari","4.1","https://www.google.com/maps/search/?api=1&query=Indomaret%20Pangeran%20Antasari&query_place_id=ChIJcZ6WNxB2Oy4RyND2InKYt-w",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"Jl. Rajawali No.14, 9 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30113, Indonesia","Convenience store",,,"Convenience store","599863604842390238","Palembang City","true","ID","0x2e3b766dfcaac24b:0x85324c53850e2de",,"https://lh3.googleusercontent.com/p/AF1QipN_4lVsVOn4iJFsYG_nzOsffNx5qf5X6kb1u8rJ=w408-h306-k-no","13","false","/g/11dyzwckzy","en","-2.9715835","104.7644561","9 Ilir, Ilir Timur II","Monday","Closed","Tuesday","7:30 AM to 9 PM","Wednesday","7:30 AM to 9 PM","Thursday","7:30 AM to 9 PM","Friday","7:30 AM to 9 PM","Saturday","Closed","Sunday","7:30 AM to 9 PM","false",,,"ChIJS8Kq_G12Oy4R3uJQOMUkUwg","30113",,"45","23","14","3","6","0","0","2025-04-16T16:44:54.672Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","Jl. Rajawali No.14",,"false","Indomaret","3.8","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJS8Kq_G12Oy4R3uJQOMUkUwg","https://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"2QWX+2R3, Kalidoni, Palembang City, South Sumatra 30163, Indonesia","Grocery store",,,"Grocery store","1307242469516837876","Palembang City","true","ID","0x2e3b77914fd4a55f:0x1224421996db03f4",,"https://lh3.googleusercontent.com/p/AF1QipNmUAX9nd3lH6IMI7RS-NumgBMkBrj4KvoHILzS=w408-h306-k-no","6","false","/g/11h6v4t26g","en","-2.9549825","104.7995566","Kalidoni","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 624 6365696","+626246365696","ChIJX6XUT5F3Oy4R9APblhlCJBI","30163",,"46","173","127","27","8","10","1","2025-04-16T16:44:54.672Z","https://www.google.com/maps/search/toko%20Indomaret/@-2.968349983997035,104.78874190052146,15z?hl=en","toko Indomaret","South Sumatra","2QWX+2R3",,"false","Indomaret pasundan","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20pasundan&query_place_id=ChIJX6XUT5F3Oy4R9APblhlCJBI","https://indomaret.co.id/"
