"additionalInfo/Aksesibilitas/0/Pintu masuk khusus pengguna kursi roda","additionalInfo/Aksesibilitas/0/Tempat parkir khusus pengguna kursi roda","additionalInfo/Aksesibilitas/1/Tempat parkir khusus pengguna kursi roda","additionalInfo/Anak-anak/0/Cocok untuk anak-anak","additionalInfo/Anak-anak/1/Menu anak","additionalInfo/Fasilitas/0/Toilet","additionalInfo/Fasilitas/1/Wi-Fi","additionalInfo/Fasilitas/2/Wi-Fi Gratis","additionalInfo/Keunggulan/0/Sayur mayur dan buah segar","additionalInfo/Opsi layanan/0/Ambil di toko","additionalInfo/Opsi layanan/0/Antar tanpa bertemu","additionalInfo/Opsi layanan/0/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/0/Pesan antar","additionalInfo/Opsi layanan/1/Ambil di toko","additionalInfo/Opsi layanan/1/Belanja di toko","additionalInfo/Opsi layanan/1/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/1/Pesan antar","additionalInfo/Opsi layanan/2/Ambil di toko","additionalInfo/Opsi layanan/2/Bawa pulang","additionalInfo/Opsi layanan/2/Belanja di toko","additionalInfo/Opsi layanan/2/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/3/Layanan di tempat","additionalInfo/Opsi layanan/3/Makan di tempat","additionalInfo/Opsi layanan/3/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/4/Pengiriman di hari yang sama","additionalInfo/Parkir/0/Gedung parkir gratis","additionalInfo/Parkir/0/Tempat parkir gratis","additionalInfo/Parkir/1/Parkir di jalan gratis","additionalInfo/Parkir/2/Tempat parkir di lokasi","additionalInfo/Parkir/3/Tempat parkir gratis","additionalInfo/Pembayaran/0/Kartu debit","additionalInfo/Pembayaran/0/Kartu kredit","additionalInfo/Pembayaran/1/Kartu kredit","additionalInfo/Pembayaran/2/Kartu kredit","additionalInfo/Pembayaran/2/Pembayaran seluler dengan NFC","additionalInfo/Pembayaran/3/Kartu kredit","additionalInfo/Penawaran/0/Cepat saji","additionalInfo/Penawaran/0/LPG","additionalInfo/Penawaran/0/Makanan","additionalInfo/Penawaran/0/Makanan siap saji","additionalInfo/Penawaran/1/Makanan halal","additionalInfo/Penawaran/1/Tempat jual produk roti","additionalInfo/Perencanaan/0/Belanja kilat","additionalInfo/Pilihan makan/0/Makan malam","additionalInfo/Populer untuk/0/Makan malam","additionalInfo/Populer untuk/1/Makan sendiri","additionalInfo/Suasana/0/Santai","additionalOpeningHours/Akses/0/day","additionalOpeningHours/Akses/0/hours","additionalOpeningHours/Akses/1/day","additionalOpeningHours/Akses/1/hours","additionalOpeningHours/Akses/2/day","additionalOpeningHours/Akses/2/hours","additionalOpeningHours/Akses/3/day","additionalOpeningHours/Akses/3/hours","additionalOpeningHours/Akses/4/day","additionalOpeningHours/Akses/4/hours","additionalOpeningHours/Akses/5/day","additionalOpeningHours/Akses/5/hours","additionalOpeningHours/Akses/6/day","additionalOpeningHours/Akses/6/hours","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Citra Grand Jl.Tembusan No.19 Blok A11 No 17, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","Minimarket",,,"Minimarket","18320034408387146749","Kota Palembang","false","ID","0x2e3b75df4f1d65ed:0xfe3dd63b10d973fd",,"https://lh3.googleusercontent.com/p/AF1QipMk7dP9OsiIIW3qbBqSqvzIKFKIQyVN15j-2O2K=w408-h306-k-no","10","false","/g/11txt3cyw3","id","-2.9300041","104.680724","Talang Kelapa, Kecamatan Alang-Alang Lebar","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 821-2532-9731","+6282125329731","ChIJ7WUdT991Oy4R_XPZEDvWPf4","30961",,"11","5",,,,,,"2025-04-19T04:04:05.979Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","Citra Grand Jl.Tembusan No.19 Blok A11 No 17","false","ALFAMART CITRA GRAND CITY 2 / P956","2.6","https://www.google.com/maps/search/?api=1&query=ALFAMART%20CITRA%20GRAND%20CITY%202%20%2F%20P956&query_place_id=ChIJ7WUdT991Oy4R_XPZEDvWPf4",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Tembus Terminal Alang-Alang Lebar Rt. 12 Rw. 05 Ds. Alangalang Lebar, Talang Klp., Kec. Sukarami, Kota Palembang, Sumatera Selatan 30154, Indonesia","Minimarket","Kantor Perusahaan","Toko Swalayan","Minimarket","4073718117006712664","Kota Palembang","false","ID","0x2e3b749714170205:0x3888c10b3f421f58",,"https://lh3.googleusercontent.com/p/AF1QipN2euvpO_CaC6Rk6MwiZZsfEEmD_56DImpTIUNY=w408-h306-k-no","212","false","/g/11b7r7t_g9","id","-2.9310457","104.6881999","Talang Kelapa, Kecamatan Sukarami","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 1 500 959","+621500959","ChIJBQIXFJd0Oy4RWB9CPwvBiDg","30154",,"12","477",,,,,,"2025-04-19T04:04:05.979Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","Jl. Tembus Terminal Alang-Alang Lebar Rt. 12 Rw. 05 Ds. Alangalang Lebar","false","Alfamart Raya Alang Alang Lebar","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Raya%20Alang%20Alang%20Lebar&query_place_id=ChIJBQIXFJd0Oy4RWB9CPwvBiDg",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"3P25+226, Jl. Talang Buruk, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30153, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","5211764137408390581","Kota Palembang","true","ID","0x2e3b7550f5cfc253:0x4853e7deaf58e5b5",,"https://lh3.googleusercontent.com/p/AF1QipOYq1vz5Ci9TXGoC3b6mkSE4LXDDcBzwWT2FLrj=w408-h543-k-no","4","false","/g/11jdm8__hs","id","-2.9499731","104.7075022","Karya Baru, Kecamatan Alang-Alang Lebar","Sabtu","07.30 to 22.00","Minggu","07.30 to 22.00","Senin","07.30 to 22.00","Selasa","07.30 to 22.00","Rabu","07.30 to 22.00","Kamis","07.30 to 22.00","Jumat","07.30 to 22.00","false",,,"ChIJU8LP9VB1Oy4RteVYr97nU0g","30153",,"13","23",,,,,,"2025-04-19T04:04:05.979Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","3P25+226, Jl. Talang Buruk","false","Alfamart talang buruk","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20talang%20buruk&query_place_id=ChIJU8LP9VB1Oy4RteVYr97nU0g",
,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2MWQ+M25, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","9064906247412771150","Kota Palembang","true","ID","0x2e3b75004a1eff53:0x7dcd04343f41e94e",,"https://lh3.googleusercontent.com/p/AF1QipNUGn4fmlqxMwwswWEGUPYuia-oL9MpSYaXB90r=w408-h306-k-no","3","false","/g/11y3q_20tf","id","-2.9533641","104.6876223","Talang Kelapa, Kecamatan Alang-Alang Lebar","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJU_8eSgB1Oy4RTulBPzQEzX0",,,"14","1",,,,,,"2025-04-19T04:04:05.979Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","2MWQ+M25","false","Alfamart Palm Hill","5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Palm%20Hill&query_place_id=ChIJU_8eSgB1Oy4RTulBPzQEzX0",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Talang Klp., RT.79/RW.08, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30159, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","17009973744370208503","Kota Palembang","false","ID","0x2e3b752590077fdb:0xec0f90ff6fe84ef7",,"https://lh3.googleusercontent.com/p/AF1QipOw1jXPgSqSJRHk0Z_VDGsPyxU66SbBkHp70K_S=w408-h306-k-no","7","false","/g/11k8642m0d","id","-2.93704","104.69025","Talang Kelapa, Kecamatan Alang-Alang Lebar","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 21 1500959","+62211500959","ChIJ238HkCV1Oy4R907ob_-QD-w","30159",,"15","12",,,,,,"2025-04-19T04:04:05.980Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","Jl. Talang Klp., RT.79/RW.08","false","Alfamart","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJ238HkCV1Oy4R907ob_-QD-w",
"false",,"false",,,,,,,,,,"true","true",,,,,,,"false",,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"XMHM+RJC, Pulo Kerto, Kec. Gandus, Kota Palembang, Sumatera Selatan 30149, Indonesia","Minimarket",,,"Minimarket","7733084003060823893","Kota Palembang","true","ID","0x2e3b9fbe71c72d53:0x6b516eeddcb23755",,"https://lh3.googleusercontent.com/p/AF1QipPc53Nc5cc6js08Gj-2Zhxjc6GPmEtoblGenRja=w480-h240-k-no","77","false","/g/11cp5z6zln","id","-3.020447","104.6840225","Pulo Kerto, Kecamatan Gandus","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 711 5640939","+627115640939","ChIJUy3Hcb6fOy4RVTey3O1uUWs","30149",,"16","433",,,,,,"2025-04-19T04:04:05.980Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","XMHM+RJC","false","Alfamart Gandus Sosial","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Gandus%20Sosial&query_place_id=ChIJUy3Hcb6fOy4RVTey3O1uUWs",
"false",,"false",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"3MHX+WJV, Jl. Jepang, Alang Alang Lebar, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","14249382958162727876","Kota Palembang","true","ID","0x2e3b75b03c149f77:0xc5bffa4dd1cb53c4",,"https://lh3.googleusercontent.com/p/AF1QipN9pf4BpkElhqqeEW_7WyZA_vraJP6mrm-BC_kX=w408-h725-k-no","2","false","/g/11j3vb10h1","id","-2.9201437","104.6990427","Alang Alang Lebar, Kecamatan Alang-Alang Lebar","Sabtu","Buka 24 jAM","Minggu","Tutup","Senin","Buka 24 jAM","Selasa","Tutup","Rabu","Tutup","Kamis","Tutup","Jumat","Tutup","false",,,"ChIJd58UPLB1Oy4RxFPL0U36v8U","30961",,"18","53",,,,,,"2025-04-19T04:04:05.980Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","3MHX+WJV, Jl. Jepang","false","Alfamart","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJd58UPLB1Oy4RxFPL0U36v8U",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"3MPR+H69, Jl. Lintas Sumatra, Sukodadi, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Minimarket",,,"Minimarket","3141410765558079492","Kota Palembang","true","ID","0x2e3b73ed3bc17957:0x2b98887286ad6004",,"https://lh3.googleusercontent.com/p/AF1QipNIxe54EWmEerjVhX34FdMiJTj37wtOcb_X6Rh7=w408-h544-k-no","43","false","/g/11h2cqyg2_","id","-2.9135852","104.6906187","Sukodadi, Kecamatan Sukarami","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJV3nBO-1zOy4RBGCthnKImCs","30961",,"19","29",,,,,,"2025-04-19T04:04:05.980Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan","3MPR+H69, Jl. Lintas Sumatra","false","Alfamart Simpang Kades","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Simpang%20Kades&query_place_id=ChIJV3nBO-1zOy4RBGCthnKImCs","https://alfamart.co.id/"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","15254562042138633748","Kota Palembang","false","ID","0x2e3b7501f222e451:0xd3b3175aedd4a614",,"https://lh3.googleusercontent.com/p/AF1QipPYC_SEeOCtde7bESqk43E_ZaW8-OJ1LOcwQ4sN=w408-h545-k-no","10","false","/g/11pq5cy_xk","id","-2.9284568","104.7030641","Talang Kelapa, Kecamatan Alang-Alang Lebar","Sabtu","06.30 to 23.00","Minggu","06.30 to 23.00","Senin","06.00 to 23.00","Selasa","06.30 to 23.00","Rabu","06.30 to 23.00","Kamis","06.30 to 23.00","Jumat","06.30 to 23.00","false",,,"ChIJUeQi8gF1Oy4RFKbU7VoXs9M","30961",,"20","87",,,,,,"2025-04-19T04:04:05.980Z","https://www.google.com/maps/search/Toko%20alfamart/@-2.968349983997035,104.65122643246427,15z?hl=id","Toko alfamart","Sumatera Selatan",,"false","Alfamart maskarebet","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20maskarebet&query_place_id=ChIJUeQi8gF1Oy4RFKbU7VoXs9M",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"false",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. May Zen, RT.07/RW.01, Sungai Selayur, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30118, Indonesia","Minimarket","ATM","Toko Swalayan","Minimarket","17272461963925746571","Kota Palembang","false","ID","0x2e3b77b248c598b5:0xefb41ca48c3d738b",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB81PVzbMgP5s21IGJBs8B7EXrQBFQ4Xa9hSnDvhHzakHFIXoovK-KRBsHyadoBCpE7OWK0nVpZZWoY9pVIDtJdfkJmovoyMTUiU2D3UlwpBzIMT2ZB0hkJCgBaKXN7AHAPQhTL9kQ=w408-h306-k-no","30","false","/g/11b76f787q","id","-2.9680856","104.8031099","Sungai Selayur, Kecamatan Kalidoni","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJtZjFSLJ3Oy4Ri3M9jKQctO8","30118",,"1","23",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. May Zen, RT.07/RW.01","false","ALFAMART MAYOR ZEN 2","3.9","https://www.google.com/maps/search/?api=1&query=ALFAMART%20MAYOR%20ZEN%202&query_place_id=ChIJtZjFSLJ3Oy4Ri3M9jKQctO8",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. May Zen, RT.32/RW.01, Sei Selincah, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30119, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","16009341519145389131","Kota Palembang","false","ID","0x2e3b77bdab3fde5f:0xde2c9b4a6092cc4b",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8febfQG96stVtW2IoEidGMWU-b3SKRg28K7BjsYycgr7Hs5JtS63FYL22RQmKyC2lWIXL_t-vLvY-xinFVWJq3sJWdvlwhywg4Y7LnMU4Kixa4V0rqLT2YwCnMMPK_6rDfuqBkLg=w408-h544-k-no","30","false","/g/11c2pqld05","id","-2.9684657","104.8193295","Sei Selincah, Kecamatan Kalidoni","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJX94_q713Oy4RS8ySYEqbLN4","30119",,"2","26",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. May Zen, RT.32/RW.01","false","Alfamart Mayor Zen","3.6","https://www.google.com/maps/search/?api=1&query=Alfamart%20Mayor%20Zen&query_place_id=ChIJX94_q713Oy4RS8ySYEqbLN4",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Taqwa Mata Merah No.76, RT.023/RW.005, Sei Selincah, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30119, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","450058466211359960","Kota Palembang","false","ID","0x2e3b779e86f94af9:0x63eedca5eaf6cd8",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8g_sWa7inxytsXnErS4R5CZJouCTQDhditXFwONxvbpK_XkAvBrXX2y8NdYzz_u0aOWcJRQZUooT5rf-Xfw7_sXTK55lP7-XFTC6plFZdZEW2lQ4Uuv014D6B5YhuIPizVaFbi=w408-h725-k-no","5","false","/g/11fy9cf_47","id","-2.9578974","104.826297","Sei Selincah, Kecamatan Kalidoni","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJ-Ur5hp53Oy4R2GyvXsrtPgY","30119",,"3","145",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Taqwa Mata Merah No.76, RT.023/RW.005","false","Alfamart Mata merah FRC","4.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Mata%20merah%20FRC&query_place_id=ChIJ-Ur5hp53Oy4R2GyvXsrtPgY",
,"false",,,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2RQ4+RXC, Jl. Pasundan, Kalidoni, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30161, Indonesia","Minimarket",,,"Minimarket","17324487948838458151","Kota Palembang","true","ID","0x2e3b77ddcb8f2781:0xf06cf2001a0d5327",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9kRDDSs7u62JDJfv_jn1gYp-ax4fBEEqCr6s5yKv-XoTchgVlksPgIxmTwFe9UfDqyPVUQdeoSYTArL8Mgb3k64cc8uVLa9Gu86p71qU2qnb5MJoAZmA11ohCUvsLvC3zglDeW=w426-h240-k-no","37","false","/g/11h_v5pfgr","id","-2.9604418","104.8073816","Kalidoni, Kecamatan Kalidoni",,,,,,,,,,,,,,,"false",,,"ChIJgSePy913Oy4RJ1MNGgDybPA","30161",,"4","105",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","2RQ4+RXC, Jl. Pasundan","false","Alfamart Pasundan","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Pasundan&query_place_id=ChIJgSePy913Oy4RJ1MNGgDybPA","https://alfamart.co.id/"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Lorong Mufakat No.20, Sei Selincah, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30161, Indonesia","Minimarket",,,"Minimarket","9336428743860379350","Kota Palembang","true","ID","0x2e3b77826c3948c3:0x8191a879dc8b5ed6",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-KLFT6l_4w_b_5kYzK8CGs4y81ZafAMJnNIWDef0Z5lGZCQGDCnMQasetFSSsh1QWBQwggGpjfsvQ0fG-MXQM7PmdxzNf7VzLtxR_duMvZ7c-L8cNHuku-uwyh9LavuWS9CnS_=w408-h725-k-no","2","false","/g/11m83kx4zf","id","-2.9683407","104.8138169","Sei Selincah, Kecamatan Kalidoni",,,,,,,,,,,,,,,"false",,,"ChIJw0g5bIJ3Oy4R1l6L3HmokYE","30161",,"5","9",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Lorong Mufakat No.20","false","Alfamart Simpang Segayam","3.7","https://www.google.com/maps/search/?api=1&query=Alfamart%20Simpang%20Segayam&query_place_id=ChIJw0g5bIJ3Oy4R1l6L3HmokYE",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2RXR+FJG, Jl. Taqwa Mata Merah, Karya Mulia, Kec. Sematang Borang, Kota Palembang, Sumatera Selatan 30962, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","10548428918753181645","Kota Palembang","true","ID","0x2e3b774712a84119:0x92638c36b0bdbfcd",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8P-aS3e8EC-XfZexdSpywXqJar4zXI7Lv4-8jgQRocbrGBGpNrIhsgNRb9-jc99QDCIorlCZuMCY7RGeGl7DS4YA2Z64HH673JCFhecwrBriRmnGzzHjqlvOtDW2fIHi_XS6k8=w426-h240-k-no","7","false","/g/11h_xw4qw8","id","-2.9513094","104.8415888","Karya Mulia, Kecamatan Sematang Borang",,,,,,,,,,,,,,,"false",,,"ChIJGUGoEkd3Oy4Rzb-9sDaMY5I","30962",,"6","64",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","2RXR+FJG, Jl. Taqwa Mata Merah","false","Alfamart Mata Merah 2","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Mata%20Merah%202&query_place_id=ChIJGUGoEkd3Oy4Rzb-9sDaMY5I",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2RVP+C37, Jl. Taqwa Mata Merah, Suka Mulya, Kec. Sematang Borang, Kota Palembang, Sumatera Selatan 30962, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","2299325763467497364","Kota Palembang","true","ID","0x2e3b77829046cb6d:0x1fe8d8997a624f94",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB93tpkJUfmrFvbqxBAP17XcDZl3VjlWDWTCUCCrHikS2rau2osjrRJurA1ZxNLzXNBLCbLNHo-RqJvLjI9d1eYSiusPeMUGrzWWK7pKE91oAcxVj8WLCZf8OWLg80B-Y3itFdg=w426-h240-k-no","8","false","/g/11h9w55yh8","id","-2.9564738","104.8351806","Suka Mulya, Kecamatan Sematang Borang","Sabtu","08.00 to 21.00","Minggu","08.00 to 21.00","Senin","08.00 to 21.00","Selasa","08.00 to 21.00","Rabu","08.00 to 21.00","Kamis","08.00 to 21.00","Jumat","08.00 to 21.00","false",,,"ChIJbctGkIJ3Oy4RlE9iepnY6B8","30962",,"7","34",,,,,,"2025-04-19T04:04:08.877Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","2RVP+C37, Jl. Taqwa Mata Merah","false","alfamart","3.8","https://www.google.com/maps/search/?api=1&query=alfamart&query_place_id=ChIJbctGkIJ3Oy4RlE9iepnY6B8",
